,source_id,target_id,distancia_hidraulica,distancia_euclidea,tipo_relacion,detalle_rio
307,AV-0112/2010,C313,,45976.02,ASIGNADO_TEORICO,NO_MAPEAR
308,AV-0082/2006,C342,,30493.94,ASIGNADO_TEORICO,NO_MAPEAR
309,AV-0678/1987,C342,,30604.92,ASIGNADO_TEORICO,NO_MAPEAR
310,AV-0037/1997,C326,,35813.15,ASIGNADO_TEORICO,NO_MAPEAR
311,AV-0105/2009,C326,,39220.64,ASIGNADO_TEORICO,NO_MAPEAR
312,AV-0153/2008,C326,,35985.62,ASIGNADO_TEORICO,NO_MAPEAR
313,AV-0094/2011,C326,,35106.2,ASIGNADO_TEORICO,NO_MAPEAR
314,AV-0097/2010,C326,,36317.8,ASIGNADO_TEORICO,NO_MAPEAR
315,AV-0027/1994,C326,,35223.17,ASIGNADO_TEORICO,NO_MAPEAR
316,AV-0043/2018,C326,,34191.36,ASIGNADO_TEORICO,NO_MAPEAR
317,AV-0075/2004,C342,,27707.48,ASIGNADO_TEORICO,NO_MAPEAR
318,AV-0076/2004,C303,,27527.19,ASIGNADO_TEORICO,NO_MAPEAR
319,AV-0018/2020,C313,,43750.64,ASIGNADO_TEORICO,NO_MAPEAR
320,AV-0010/2018,C313,,29933.21,ASIGNADO_TEORICO,NO_MAPEAR
321,AV-0038/2016,C313,,32599.84,ASIGNADO_TEORICO,NO_MAPEAR
322,AV-0074/2001,C303,,19332.9,ASIGNADO_TEORICO,NO_MAPEAR
323,AV-0076/2011,C303,,17116.74,ASIGNADO_TEORICO,NO_MAPEAR
324,AV-0021/1995,C303,,18815.67,ASIGNADO_TEORICO,NO_MAPEAR
325,AV-0686/1987,C303,,19166.27,ASIGNADO_TEORICO,NO_MAPEAR
326,AV-0075/2011,C303,,16845.34,ASIGNADO_TEORICO,NO_MAPEAR
327,AV-0143/2007,C326,,33698.19,ASIGNADO_TEORICO,NO_MAPEAR
328,AV-0142/2008,C326,,28851.51,ASIGNADO_TEORICO,NO_MAPEAR
329,AV-0139/2005,C326,,29284.8,ASIGNADO_TEORICO,NO_MAPEAR
330,AV-0105/2006,C326,,31317.04,ASIGNADO_TEORICO,NO_MAPEAR
331,AV-0036/2015,C326,,28585.18,ASIGNADO_TEORICO,NO_MAPEAR
332,AV-0161/2008,C313,,31132.36,ASIGNADO_TEORICO,NO_MAPEAR
333,AV-0119/2009,C326,,31239.88,ASIGNADO_TEORICO,NO_MAPEAR
334,AV-0079/2011,C326,,31692.51,ASIGNADO_TEORICO,NO_MAPEAR
335,AV-0028/1994,C326,,32563.77,ASIGNADO_TEORICO,NO_MAPEAR
336,AV-0092/2006,C326,,31147.87,ASIGNADO_TEORICO,NO_MAPEAR
337,AV-0078/2003,C310,,37969.23,ASIGNADO_TEORICO,NO_MAPEAR
338,AV-0070/2022,C310,,38275.13,ASIGNADO_TEORICO,NO_MAPEAR
339,AV-0089/2003,C313,,37564.51,ASIGNADO_TEORICO,NO_MAPEAR
340,AV-0147/2008,C326,,39164.19,ASIGNADO_TEORICO,NO_MAPEAR
341,AV-0106/2010,C326,,39195.16,ASIGNADO_TEORICO,NO_MAPEAR
342,AV-0107/2010,C326,,39130.92,ASIGNADO_TEORICO,NO_MAPEAR
343,AV-0171/2008,C326,,19112.58,ASIGNADO_TEORICO,NO_MAPEAR
344,AV-0038/2015,C326,,20405.19,ASIGNADO_TEORICO,NO_MAPEAR
345,AV-0040/1998,C342,,26676.25,ASIGNADO_TEORICO,NO_MAPEAR
346,AV-0069/2018,C342,,21672.66,ASIGNADO_TEORICO,NO_MAPEAR
347,AV-0144/2005,C342,,19931.86,ASIGNADO_TEORICO,NO_MAPEAR
348,AV-0145/2005,C342,,25404.85,ASIGNADO_TEORICO,NO_MAPEAR
349,AV-0091/2009,C342,,25923.9,ASIGNADO_TEORICO,NO_MAPEAR
350,AV-0063/2023,C313,,43442.34,ASIGNADO_TEORICO,NO_MAPEAR
351,AV-0032/2020,C313,,43053.43,ASIGNADO_TEORICO,NO_MAPEAR
352,AV-0045/2023,C313,,47092.33,ASIGNADO_TEORICO,NO_MAPEAR
353,AV-0064/2022,C331,,47733.02,ASIGNADO_TEORICO,NO_MAPEAR
354,AV-0079/2013,C331,,49815.52,ASIGNADO_TEORICO,NO_MAPEAR
355,AV-0023/2019,C323,,21688.17,ASIGNADO_TEORICO,NO_MAPEAR
356,AV-0143/2006,C321,,13094.96,ASIGNADO_TEORICO,NO_MAPEAR
357,AV-0184/2007,C321,,13026.24,ASIGNADO_TEORICO,NO_MAPEAR
358,AV-0130/2006,C321,,12488.82,ASIGNADO_TEORICO,NO_MAPEAR
359,AV-0169/2005,C321,,13097.87,ASIGNADO_TEORICO,NO_MAPEAR
360,AV-0168/2004,C321,,12971.78,ASIGNADO_TEORICO,NO_MAPEAR
361,AV-0025/2019,C321,,12188.22,ASIGNADO_TEORICO,NO_MAPEAR
362,AV-0138/2023,C321,,9450.82,ASIGNADO_TEORICO,NO_MAPEAR
363,AV-0219/2023,C321,,11481.34,ASIGNADO_TEORICO,NO_MAPEAR
364,AV-0166/2004,C321,,8067.1,ASIGNADO_TEORICO,NO_MAPEAR
365,AV-0062/2024,C321,,11227.77,ASIGNADO_TEORICO,NO_MAPEAR
366,AV-0152/2003,C322,,14686.16,ASIGNADO_TEORICO,NO_MAPEAR
367,AV-0042/2019,C322,,15311.05,ASIGNADO_TEORICO,NO_MAPEAR
368,AV-0135/2009,C322,,16874.25,ASIGNADO_TEORICO,NO_MAPEAR
369,AV-0156/2003,C322,,13917.82,ASIGNADO_TEORICO,NO_MAPEAR
370,AV-0093/2012,C321,,50845.3,ASIGNADO_TEORICO,NO_MAPEAR
371,AV-0142/2004,C321,,49414.33,ASIGNADO_TEORICO,NO_MAPEAR
372,AV-0083/2013,C321,,48290.19,ASIGNADO_TEORICO,NO_MAPEAR
373,AV-0084/2013,C321,,51036.07,ASIGNADO_TEORICO,NO_MAPEAR
374,AV-0087/2023,C345,,74007.67,ASIGNADO_TEORICO,NO_MAPEAR
375,AV-0075/2021,C345,,68771.99,ASIGNADO_TEORICO,NO_MAPEAR
376,AV-0022/2019,C323,,18213.4,ASIGNADO_TEORICO,NO_MAPEAR
377,AV-0147/2009,C323,,16566.64,ASIGNADO_TEORICO,NO_MAPEAR
378,AV-0059/2014,C331,,76155.52,ASIGNADO_TEORICO,NO_MAPEAR
379,AV-0091/2023,C345,,75241.0,ASIGNADO_TEORICO,NO_MAPEAR
380,AV-0166/2005,C317,,4289.0,ASIGNADO_TEORICO,NO_MAPEAR
381,AV-0167/2005,C317,,4289.0,ASIGNADO_TEORICO,NO_MAPEAR
382,AV-0189/2007,C317,,4219.25,ASIGNADO_TEORICO,NO_MAPEAR
383,AV-0190/2007,C317,,4766.89,ASIGNADO_TEORICO,NO_MAPEAR
384,AV-0068/2014,C317,,6606.54,ASIGNADO_TEORICO,NO_MAPEAR
385,AV-0066/2014,C317,,6091.32,ASIGNADO_TEORICO,NO_MAPEAR
386,AV-0090/1996,C345,,61564.94,ASIGNADO_TEORICO,NO_MAPEAR
387,AV-0897/1987,C345,,65720.72,ASIGNADO_TEORICO,NO_MAPEAR
388,AV-0136/2002,C345,,66150.23,ASIGNADO_TEORICO,NO_MAPEAR
389,AV-0097/2001,C325,,25699.6,ASIGNADO_TEORICO,NO_MAPEAR
390,AV-0159/2003,C323,,12303.22,ASIGNADO_TEORICO,NO_MAPEAR
391,AV-0073/2012,C322,,27342.01,ASIGNADO_TEORICO,NO_MAPEAR
392,AV-0200/2008,C343,,22246.44,ASIGNADO_TEORICO,NO_MAPEAR
393,AV-0145/2009,C343,,36152.79,ASIGNADO_TEORICO,NO_MAPEAR
394,AV-0057/2022,C321,,61708.97,ASIGNADO_TEORICO,NO_MAPEAR
395,AV-0054/2017,C345,,50729.68,ASIGNADO_TEORICO,NO_MAPEAR
396,AV-0126/2023,C345,,55963.97,ASIGNADO_TEORICO,NO_MAPEAR
397,AV-0139/2023,C345,,61955.31,ASIGNADO_TEORICO,NO_MAPEAR
398,AV-0063/2014,C345,,56203.29,ASIGNADO_TEORICO,NO_MAPEAR
399,AV-0029/2022,C345,,56650.06,ASIGNADO_TEORICO,NO_MAPEAR
400,AV-0047/2020,C345,,47723.28,ASIGNADO_TEORICO,NO_MAPEAR
401,AV-0072/2014,C345,,55950.41,ASIGNADO_TEORICO,NO_MAPEAR
402,AV-0064/2016,C345,,56263.33,ASIGNADO_TEORICO,NO_MAPEAR
403,AV-0004/2020,C345,,56324.86,ASIGNADO_TEORICO,NO_MAPEAR
404,AV-0058/2017,C345,,60573.39,ASIGNADO_TEORICO,NO_MAPEAR
405,AV-0143/2011,C345,,48560.15,ASIGNADO_TEORICO,NO_MAPEAR
406,AV-0110/2001,C321,,16483.76,ASIGNADO_TEORICO,NO_MAPEAR
407,AV-0015/2021,C321,,17249.72,ASIGNADO_TEORICO,NO_MAPEAR
408,AV-0147/2003,C321,,13158.15,ASIGNADO_TEORICO,NO_MAPEAR
409,AV-1032/1987,C323,,31186.34,ASIGNADO_TEORICO,NO_MAPEAR
410,AV-1031/1987,C322,,32455.44,ASIGNADO_TEORICO,NO_MAPEAR
411,AV-1027/1987,C323,,24106.0,ASIGNADO_TEORICO,NO_MAPEAR
412,AV-0921/1987,C322,,30752.45,ASIGNADO_TEORICO,NO_MAPEAR
413,AV-1030/1987,C322,,32735.03,ASIGNADO_TEORICO,NO_MAPEAR
414,AV-0145/2023,C323,,27519.73,ASIGNADO_TEORICO,NO_MAPEAR
415,AV-0121/2011,C322,,33949.22,ASIGNADO_TEORICO,NO_MAPEAR
416,AV-0216/2008,C322,,31626.86,ASIGNADO_TEORICO,NO_MAPEAR
417,AV-0066/2012,C331,,31559.86,ASIGNADO_TEORICO,NO_MAPEAR
418,AV-0061/2019,C322,,607.99,ASIGNADO_TEORICO,NO_MAPEAR
419,AV-0124/2010,C322,,1584.96,ASIGNADO_TEORICO,NO_MAPEAR
420,AV-0938/1987,C345,,46626.22,ASIGNADO_TEORICO,NO_MAPEAR
421,AV-0044/2015,C322,,29859.54,ASIGNADO_TEORICO,NO_MAPEAR
422,AV-0804/1987,C322,,28938.99,ASIGNADO_TEORICO,NO_MAPEAR
423,AV-0129/2023,C322,,29018.18,ASIGNADO_TEORICO,NO_MAPEAR
424,AV-0095/2023,C322,,27532.8,ASIGNADO_TEORICO,NO_MAPEAR
425,AV-0899/1987,C322,,29278.24,ASIGNADO_TEORICO,NO_MAPEAR
426,AV-0163/2004,C322,,28187.5,ASIGNADO_TEORICO,NO_MAPEAR
427,AV-0162/2004,C322,,29173.9,ASIGNADO_TEORICO,NO_MAPEAR
428,AV-0067/1998,C322,,29823.52,ASIGNADO_TEORICO,NO_MAPEAR
429,AV-0161/2004,C322,,29114.15,ASIGNADO_TEORICO,NO_MAPEAR
430,AV-0937/1987,C323,,42040.41,ASIGNADO_TEORICO,NO_MAPEAR
431,AV-1033/1987,C323,,43252.97,ASIGNADO_TEORICO,NO_MAPEAR
432,AV-1035/1987,C323,,42787.28,ASIGNADO_TEORICO,NO_MAPEAR
433,AV-0089/2012,C321,,12774.19,ASIGNADO_TEORICO,NO_MAPEAR
434,AV-0167/2004,C321,,13512.84,ASIGNADO_TEORICO,NO_MAPEAR
435,AV-0934/1987,C317,,5846.69,ASIGNADO_TEORICO,NO_MAPEAR
436,AV-0585/1990,C317,,15783.65,ASIGNADO_TEORICO,NO_MAPEAR
437,AV-0198/2008,C317,,14017.11,ASIGNADO_TEORICO,NO_MAPEAR
438,AV-0131/2003,C343,,22592.16,ASIGNADO_TEORICO,NO_MAPEAR
439,AV-0033/2020,C343,,22588.73,ASIGNADO_TEORICO,NO_MAPEAR
440,AV-0125/2010,C321,,37405.75,ASIGNADO_TEORICO,NO_MAPEAR
441,AV-0566/1990,C331,,1267.76,ASIGNADO_TEORICO,NO_MAPEAR
442,AV-0090/2012,C331,,377.52,ASIGNADO_TEORICO,NO_MAPEAR
443,AV-0085/2012,C331,,3089.97,ASIGNADO_TEORICO,NO_MAPEAR
444,AV-0125/2006,C321,,12941.3,ASIGNADO_TEORICO,NO_MAPEAR
445,AV-0064/2012,C321,,11625.77,ASIGNADO_TEORICO,NO_MAPEAR
446,AV-0139/2009,C321,,12298.82,ASIGNADO_TEORICO,NO_MAPEAR
447,AV-0145/2002,C317,,24909.33,ASIGNADO_TEORICO,NO_MAPEAR
448,AV-0074/1998,C321,,20306.98,ASIGNADO_TEORICO,NO_MAPEAR
449,AV-0051/2015,C321,,19382.58,ASIGNADO_TEORICO,NO_MAPEAR
450,AV-0114/2010,C321,,21649.38,ASIGNADO_TEORICO,NO_MAPEAR
451,AV-0128/2003,C321,,21993.06,ASIGNADO_TEORICO,NO_MAPEAR
452,AV-0947/1987,C321,,16006.12,ASIGNADO_TEORICO,NO_MAPEAR
453,AV-0130/2003,C321,,17268.08,ASIGNADO_TEORICO,NO_MAPEAR
454,AV-0161/2003,C321,,17128.61,ASIGNADO_TEORICO,NO_MAPEAR
455,AV-0154/2007,C321,,21500.8,ASIGNADO_TEORICO,NO_MAPEAR
456,AV-0137/2009,C321,,20765.67,ASIGNADO_TEORICO,NO_MAPEAR
457,AV-0061/2016,C321,,19708.36,ASIGNADO_TEORICO,NO_MAPEAR
458,AV-0170/2004,C321,,21839.18,ASIGNADO_TEORICO,NO_MAPEAR
459,AV-0095/2000,C323,,33755.11,ASIGNADO_TEORICO,NO_MAPEAR
460,AV-0096/1996,C317,,32157.68,ASIGNADO_TEORICO,NO_MAPEAR
461,AV-0056/1995,C317,,32867.72,ASIGNADO_TEORICO,NO_MAPEAR
462,AV-0151/2002,C317,,31631.61,ASIGNADO_TEORICO,NO_MAPEAR
463,AV-0191/2007,C317,,32955.13,ASIGNADO_TEORICO,NO_MAPEAR
464,AV-0172/2005,C317,,33179.85,ASIGNADO_TEORICO,NO_MAPEAR
465,AV-0080/2013,C323,,32622.98,ASIGNADO_TEORICO,NO_MAPEAR
466,AV-0140/2003,C323,,32531.0,ASIGNADO_TEORICO,NO_MAPEAR
467,AV-0091/2000,C317,,32863.19,ASIGNADO_TEORICO,NO_MAPEAR
468,AV-0097/1996,C317,,31840.69,ASIGNADO_TEORICO,NO_MAPEAR
469,AV-0098/1996,C317,,31877.22,ASIGNADO_TEORICO,NO_MAPEAR
470,AV-0136/2003,C317,,32571.35,ASIGNADO_TEORICO,NO_MAPEAR
471,AV-0043/2019,C317,,45035.35,ASIGNADO_TEORICO,NO_MAPEAR
472,AV-0085/1996,C317,,10763.39,ASIGNADO_TEORICO,NO_MAPEAR
473,AV-0153/2004,C317,,10788.79,ASIGNADO_TEORICO,NO_MAPEAR
474,AV-0036/2020,C343,,16200.52,ASIGNADO_TEORICO,NO_MAPEAR
475,AV-0143/2004,C321,,19987.18,ASIGNADO_TEORICO,NO_MAPEAR
476,AV-0138/2011,C321,,21284.55,ASIGNADO_TEORICO,NO_MAPEAR
477,AV-0164/2003,C322,,14000.69,ASIGNADO_TEORICO,NO_MAPEAR
478,AV-0139/2011,C322,,9914.91,ASIGNADO_TEORICO,NO_MAPEAR
479,AV-0002/2020,C343,,44440.8,ASIGNADO_TEORICO,NO_MAPEAR
480,AV-0159/2009,C343,,36914.26,ASIGNADO_TEORICO,NO_MAPEAR
481,AV-0165/2023,C323,,30150.47,ASIGNADO_TEORICO,NO_MAPEAR
482,AV-0077/2023,C322,,20919.22,ASIGNADO_TEORICO,NO_MAPEAR
483,AV-0127/2011,C322,,23792.01,ASIGNADO_TEORICO,NO_MAPEAR
484,AV-0084/2012,C322,,46540.05,ASIGNADO_TEORICO,NO_MAPEAR
485,AV-0045/2018,C322,,41172.68,ASIGNADO_TEORICO,NO_MAPEAR
486,AV-0095/1996,C321,,8293.05,ASIGNADO_TEORICO,NO_MAPEAR
487,AV-0141/2003,C321,,8335.73,ASIGNADO_TEORICO,NO_MAPEAR
488,AV-0132/2003,C321,,8321.54,ASIGNADO_TEORICO,NO_MAPEAR
489,AV-0145/2003,C321,,10527.59,ASIGNADO_TEORICO,NO_MAPEAR
490,AV-0153/2003,C321,,4888.63,ASIGNADO_TEORICO,NO_MAPEAR
491,AV-0151/2009,C344,,21409.16,ASIGNADO_TEORICO,NO_MAPEAR
492,AV-0150/2009,C344,,21594.44,ASIGNADO_TEORICO,NO_MAPEAR
493,AV-0175/2007,C344,,21869.14,ASIGNADO_TEORICO,NO_MAPEAR
494,AV-0149/2009,C344,,21723.15,ASIGNADO_TEORICO,NO_MAPEAR
495,AV-0009/2020,C323,,24491.13,ASIGNADO_TEORICO,NO_MAPEAR
496,AV-0125/2011,C321,,18721.86,ASIGNADO_TEORICO,NO_MAPEAR
497,AV-0126/2011,C322,,18775.56,ASIGNADO_TEORICO,NO_MAPEAR
498,AV-0144/2023,C322,,15709.85,ASIGNADO_TEORICO,NO_MAPEAR
499,AV-0148/2004,C322,,20026.86,ASIGNADO_TEORICO,NO_MAPEAR
500,AV-0229/2008,C322,,19681.11,ASIGNADO_TEORICO,NO_MAPEAR
501,AV-0058/1997,C322,,19854.16,ASIGNADO_TEORICO,NO_MAPEAR
502,AV-0062/2020,C331,,64666.66,ASIGNADO_TEORICO,NO_MAPEAR
503,AV-0065/1997,C323,,12453.55,ASIGNADO_TEORICO,NO_MAPEAR
504,AV-0136/2006,C323,,15269.97,ASIGNADO_TEORICO,NO_MAPEAR
505,AV-0157/2007,C323,,15186.87,ASIGNADO_TEORICO,NO_MAPEAR
506,AV-0162/2005,C323,,16323.46,ASIGNADO_TEORICO,NO_MAPEAR
507,AV-0055/1994,C323,,13608.71,ASIGNADO_TEORICO,NO_MAPEAR
508,AV-0133/2006,C323,,15257.86,ASIGNADO_TEORICO,NO_MAPEAR
509,AV-0164/2007,C323,,15007.2,ASIGNADO_TEORICO,NO_MAPEAR
510,AV-0010/2021,C323,,11891.06,ASIGNADO_TEORICO,NO_MAPEAR
511,AV-0154/2009,C323,,13951.55,ASIGNADO_TEORICO,NO_MAPEAR
512,AV-0139/2003,C323,,15139.02,ASIGNADO_TEORICO,NO_MAPEAR
513,AV-0135/2006,C323,,14906.98,ASIGNADO_TEORICO,NO_MAPEAR
514,AV-0130/2009,C323,,15233.42,ASIGNADO_TEORICO,NO_MAPEAR
515,AV-0161/2005,C323,,15683.08,ASIGNADO_TEORICO,NO_MAPEAR
516,AV-0075/2019,C323,,14635.23,ASIGNADO_TEORICO,NO_MAPEAR
517,AV-0217/2008,C321,,7816.52,ASIGNADO_TEORICO,NO_MAPEAR
518,AV-0070/2021,C321,,8897.85,ASIGNADO_TEORICO,NO_MAPEAR
519,AV-0148/2003,C321,,7551.45,ASIGNADO_TEORICO,NO_MAPEAR
520,AV-0971/1987,C317,,15306.19,ASIGNADO_TEORICO,NO_MAPEAR
521,AV-0053/2015,C317,,14826.84,ASIGNADO_TEORICO,NO_MAPEAR
522,AV-0142/2002,C317,,31575.78,ASIGNADO_TEORICO,NO_MAPEAR
523,AV-0197/2008,C317,,30953.02,ASIGNADO_TEORICO,NO_MAPEAR
524,AV-0003/2023,C317,,26926.22,ASIGNADO_TEORICO,NO_MAPEAR
525,AV-0059/2021,C317,,33141.35,ASIGNADO_TEORICO,NO_MAPEAR
526,AV-0062/2014,C317,,33148.7,ASIGNADO_TEORICO,NO_MAPEAR
527,AV-0142/2003,C317,,31719.28,ASIGNADO_TEORICO,NO_MAPEAR
528,AV-0104/2001,C323,,31110.53,ASIGNADO_TEORICO,NO_MAPEAR
529,AV-0221/2008,C323,,33312.02,ASIGNADO_TEORICO,NO_MAPEAR
530,AV-0175/2004,C323,,29354.4,ASIGNADO_TEORICO,NO_MAPEAR
531,AV-0129/2010,C343,,31097.62,ASIGNADO_TEORICO,NO_MAPEAR
532,AV-0153/2009,C323,,29372.33,ASIGNADO_TEORICO,NO_MAPEAR
533,AV-0083/1999,C322,,23065.35,ASIGNADO_TEORICO,NO_MAPEAR
534,AV-0095/2001,C322,,23355.13,ASIGNADO_TEORICO,NO_MAPEAR
535,AV-0135/2011,C323,,20405.75,ASIGNADO_TEORICO,NO_MAPEAR
536,AV-0043/2015,C323,,20371.8,ASIGNADO_TEORICO,NO_MAPEAR
537,AV-0975/1987,C323,,29892.47,ASIGNADO_TEORICO,NO_MAPEAR
538,AV-0976/1987,C323,,37502.05,ASIGNADO_TEORICO,NO_MAPEAR
539,AV-0974/1987,C323,,34224.16,ASIGNADO_TEORICO,NO_MAPEAR
540,AV-1008/1987,C323,,39857.92,ASIGNADO_TEORICO,NO_MAPEAR
541,AV-0159/2004,C323,,37315.56,ASIGNADO_TEORICO,NO_MAPEAR
542,AV-0115/2011,C323,,35797.51,ASIGNADO_TEORICO,NO_MAPEAR
543,AV-0057/2017,C323,,35348.21,ASIGNADO_TEORICO,NO_MAPEAR
544,AV-0027/1992,C323,,34679.07,ASIGNADO_TEORICO,NO_MAPEAR
545,AV-0137/2004,C323,,43474.77,ASIGNADO_TEORICO,NO_MAPEAR
546,AV-0130/2011,C343,,44974.16,ASIGNADO_TEORICO,NO_MAPEAR
547,AV-0071/2014,C343,,43094.87,ASIGNADO_TEORICO,NO_MAPEAR
548,AV-0126/2003,C323,,43265.0,ASIGNADO_TEORICO,NO_MAPEAR
549,AV-0121/2003,C344,,43142.42,ASIGNADO_TEORICO,NO_MAPEAR
550,AV-0081/2012,C323,,41982.71,ASIGNADO_TEORICO,NO_MAPEAR
551,AV-0122/2011,C317,,40273.02,ASIGNADO_TEORICO,NO_MAPEAR
552,AV-0043/2020,C317,,19967.28,ASIGNADO_TEORICO,NO_MAPEAR
553,AV-0086/2023,C345,,63257.48,ASIGNADO_TEORICO,NO_MAPEAR
554,AV-0053/1997,C325,,14487.19,ASIGNADO_TEORICO,NO_MAPEAR
555,AV-0076/2012,C325,,14616.55,ASIGNADO_TEORICO,NO_MAPEAR
556,AV-0180/2004,C322,,13616.4,ASIGNADO_TEORICO,NO_MAPEAR
557,AV-0144/2006,C325,,14856.06,ASIGNADO_TEORICO,NO_MAPEAR
558,AV-0115/2010,C322,,18892.29,ASIGNADO_TEORICO,NO_MAPEAR
559,AV-0030/2019,C325,,10921.67,ASIGNADO_TEORICO,NO_MAPEAR
560,AV-0079/2021,C331,,43415.98,ASIGNADO_TEORICO,NO_MAPEAR
561,AV-0134/2004,C322,,19500.56,ASIGNADO_TEORICO,NO_MAPEAR
562,AV-0024/2019,C322,,23826.4,ASIGNADO_TEORICO,NO_MAPEAR
563,AV-0099/2000,C322,,21482.97,ASIGNADO_TEORICO,NO_MAPEAR
564,AV-0087/2012,C345,,30516.26,ASIGNADO_TEORICO,NO_MAPEAR
565,AV-0089/2023,C345,,67881.67,ASIGNADO_TEORICO,NO_MAPEAR
566,AV-0057/2016,C322,,11811.37,ASIGNADO_TEORICO,NO_MAPEAR
567,AV-0134/2006,C321,,13743.55,ASIGNADO_TEORICO,NO_MAPEAR
568,AV-0205/2008,C321,,8490.95,ASIGNADO_TEORICO,NO_MAPEAR
569,AV-0093/2000,C321,,6973.62,ASIGNADO_TEORICO,NO_MAPEAR
570,AV-0163/2005,C321,,14063.64,ASIGNADO_TEORICO,NO_MAPEAR
571,AV-0124/2009,C321,,7466.94,ASIGNADO_TEORICO,NO_MAPEAR
572,AV-0077/2012,C321,,11043.41,ASIGNADO_TEORICO,NO_MAPEAR
573,AV-0125/2009,C321,,6423.53,ASIGNADO_TEORICO,NO_MAPEAR
574,AV-0178/2004,C321,,10617.44,ASIGNADO_TEORICO,NO_MAPEAR
575,AV-0080/2012,C322,,16902.55,ASIGNADO_TEORICO,NO_MAPEAR
576,AV-0060/1994,C323,,22843.71,ASIGNADO_TEORICO,NO_MAPEAR
577,AV-0066/2019,C323,,25647.58,ASIGNADO_TEORICO,NO_MAPEAR
578,AV-0001/2023,C323,,25344.98,ASIGNADO_TEORICO,NO_MAPEAR
579,AV-0166/2007,C343,,11460.65,ASIGNADO_TEORICO,NO_MAPEAR
580,AV-0230/2008,C343,,11536.97,ASIGNADO_TEORICO,NO_MAPEAR
581,AV-0010/2020,C343,,18254.62,ASIGNADO_TEORICO,NO_MAPEAR
582,AV-0998/1987,C343,,15043.14,ASIGNADO_TEORICO,NO_MAPEAR
583,AV-0144/2004,C321,,57851.67,ASIGNADO_TEORICO,NO_MAPEAR
584,AV-0128/2011,C321,,54902.43,ASIGNADO_TEORICO,NO_MAPEAR
585,AV-0074/1999,C343,,35333.31,ASIGNADO_TEORICO,NO_MAPEAR
586,AV-1044/1987,C323,,32826.2,ASIGNADO_TEORICO,NO_MAPEAR
587,AV-0106/2023,C323,,37879.54,ASIGNADO_TEORICO,NO_MAPEAR
588,AV-1043/1987,C323,,35221.21,ASIGNADO_TEORICO,NO_MAPEAR
589,AV-1041/1987,C323,,38267.38,ASIGNADO_TEORICO,NO_MAPEAR
590,AV-0158/2004,C322,,39412.89,ASIGNADO_TEORICO,NO_MAPEAR
591,AV-0140/2009,C325,,26308.02,ASIGNADO_TEORICO,NO_MAPEAR
592,AV-0805/1987,C322,,30399.77,ASIGNADO_TEORICO,NO_MAPEAR
593,AV-0109/2001,C322,,29980.17,ASIGNADO_TEORICO,NO_MAPEAR
594,AV-0126/2009,C343,,17205.04,ASIGNADO_TEORICO,NO_MAPEAR
595,AV-0079/2022,C343,,20013.46,ASIGNADO_TEORICO,NO_MAPEAR
596,AV-0063/2016,C343,,21810.5,ASIGNADO_TEORICO,NO_MAPEAR
597,AV-0081/2023,C321,,4409.5,ASIGNADO_TEORICO,NO_MAPEAR
598,AV-0136/2004,C321,,6514.16,ASIGNADO_TEORICO,NO_MAPEAR
599,AV-0127/2003,C321,,5461.7,ASIGNADO_TEORICO,NO_MAPEAR
600,AV-0063/2019,C322,,31433.91,ASIGNADO_TEORICO,NO_MAPEAR
601,AV-0137/2023,C321,,29670.71,ASIGNADO_TEORICO,NO_MAPEAR
602,AV-0130/2023,C321,,25246.96,ASIGNADO_TEORICO,NO_MAPEAR
603,AV-1016/1987,C321,,32637.19,ASIGNADO_TEORICO,NO_MAPEAR
604,AV-1014/1987,C321,,35100.08,ASIGNADO_TEORICO,NO_MAPEAR
605,AV-1009/1987,C321,,34005.45,ASIGNADO_TEORICO,NO_MAPEAR
606,AV-1010/1987,C321,,32456.2,ASIGNADO_TEORICO,NO_MAPEAR
607,AV-0140/2023,C322,,30561.08,ASIGNADO_TEORICO,NO_MAPEAR
608,AV-1013/1987,C321,,33931.93,ASIGNADO_TEORICO,NO_MAPEAR
609,AV-0816/1987,C322,,9243.67,ASIGNADO_TEORICO,NO_MAPEAR
610,AV-0059/2016,C322,,9467.23,ASIGNADO_TEORICO,NO_MAPEAR
611,AV-0149/2002,C322,,11132.99,ASIGNADO_TEORICO,NO_MAPEAR
612,AV-0155/2004,C322,,8481.61,ASIGNADO_TEORICO,NO_MAPEAR
613,AV-0144/2003,C323,,28052.21,ASIGNADO_TEORICO,NO_MAPEAR
614,AV-0086/2012,C322,,16914.89,ASIGNADO_TEORICO,NO_MAPEAR
615,AV-0085/2013,C322,,18725.18,ASIGNADO_TEORICO,NO_MAPEAR
616,AV-0081/2013,C322,,15967.46,ASIGNADO_TEORICO,NO_MAPEAR
617,AV-0082/2013,C343,,34731.42,ASIGNADO_TEORICO,NO_MAPEAR
618,AV-0140/2011,C343,,35141.05,ASIGNADO_TEORICO,NO_MAPEAR
619,AV-0174/2005,C317,,4006.35,ASIGNADO_TEORICO,NO_MAPEAR
620,AV-0054/2020,C343,,25702.91,ASIGNADO_TEORICO,NO_MAPEAR
621,AV-0072/2023,C343,,29009.77,ASIGNADO_TEORICO,NO_MAPEAR
622,AV-0151/2003,C321,,16944.25,ASIGNADO_TEORICO,NO_MAPEAR
623,AV-0027/2020,C345,,40488.25,ASIGNADO_TEORICO,NO_MAPEAR
